Stage,Company Name,Address 1,City/State,Postal/Zip,Country,Email/WWW Address,Email,Date Added,Phone,Stock Symbol
,Goldfinch Bio,"215 First Street, 4th Floor","Cambridge, MA",2142,United States of America,https://www.goldfinchbio.com/,,7/16/2024 9:22,(617) 337-4200,NONE
,"Alaunos Therapeutics, Inc.","1 First Avenue Parris Building, #34","Houston, TX",77001,United States of America,https://alaunos.com,,7/16/2024 9:22,(346) 355-4099,TCRT
,Vera Therapeutics,"329 Oyster Point Blvd., 3rd Floor","South San Francisco, CA",94080,United States of America,https://veratx.com/,,7/16/2024 9:22,(650) 770-0077,VERA
,Ovation.io,32 Pearl St,"Cambridge, MA",2139,United States of America,https://www.ovation.io/,,7/16/2024 9:22,(617) 795-4947,NONE
,Avara Pharmaceuticals Services Inc.,3300 Marshall Ave,"Norman, OK",73072,United States of America,http://www.avara.com/,,7/16/2024 9:22,(203) 655-1333,NONE
,Protego Biopharma,3210 Merryfield Row,"San Diego, CA",92121,United States of America,https://protegobiopharma.com/,,7/16/2024 9:22,,NONE
,Urovant,"320 W. 37th St., 5th Floor","New York, NY",10018,United States of America,https://urovant.com/,,7/16/2024 9:22,(919) 767-3277,
,Complexa,"1055 Westlakes Drive,  Suite 200","Berwyn, PA",19312,United States of America,http://www.complexarx.com,,7/16/2024 9:22,(412) 727-8727,NONE
,Kearney Venture Partners,,", ",,,,,7/16/2024 9:22,,
,CollPlant,4  Oppenheimer Street,"Rehovot, ",7670104,Israel,https://collplant.com/,,7/16/2024 9:22,+972 7 323 25600,NONE
,DrugDev,"1170 Devon Park Drive, Suite 300","Wayne, PA",19087,United States of America,www.drugdev.org,,7/16/2024 9:22,(866) 409-8111,NONE
,Neurona Therapeutics,170 Harbor Way,"South San Francisco, CA",94080,United States of America,www.neuronatherapeutics.com,,7/16/2024 9:22,(650) 676-4182,NONE
,Columbus Medical Services,"350 Sentry Parkway Bldg 620, Suite 120","Blue Bell, PA",19422,United States of America,www.columbusorg.com,,7/16/2024 9:22,(610) 592-0292,NONE
,Blink Bio,"Coferon, Inc.","New York, NY",10176,United States of America,http://www.coferon.com/,,7/16/2024 9:22,(800) 983-8098,
,QuantX Biosciences US Inc.,,", ",,,https://www.linkedin.com/company/87242868/,,7/16/2024 9:22,,
,Roivant Sciences,"320 West 37th Street, 6th Floor","New York, NY",10018,United States of America,http://www.roivant.com/,,7/16/2024 9:22,(919) 767-3277,ROIV
,Vibalogics,Zeppelinstraße 2,", ",27472,Germany,https://vibalogics.com/,,7/16/2024 9:22,+49 47215 6 54 00,NONE
,Editas Medicine,11 Hurley Street,"Cambrige, MA",2141,United States of America,https://www.editasmedicine.com,,7/16/2024 9:22,(617) 401-9000,EDIT
,Rivus Pharmaceuticals,706 B Forest Street,"Charlottesville, VA",22903,United States of America,https://www.rivuspharma.com/,,7/16/2024 9:22,,
,AlloVir (FKA ViraCyte),1100 Winter Street,"Waltham, MA",2451,United States of America,https://www.allovir.com/,,7/16/2024 9:22,(617) 433-2605,ALVR
,Remix Therapeutics,"One Kendall Square, Building 600","Cambridge, MA",2139,United States of America,https://www.remixtx.com/,,7/16/2024 9:22,,NONE
,Edgewater Capital Partners,"5005 Rockside Rd., PH 1300","Cleveland, OH",44131,United States of America,http://edgewatercapital.com/,,7/16/2024 9:22,(216) 292-3838,NONE
,Burke Neurological Institute,785 Mamaroneck Avenue,"White Plains, NY",10605,United States of America,https://burke.weill.cornell.edu/,,7/16/2024 9:22,(914) 597-2551,NONE
,Shumway Capital,100 West Putnam Avenue,"Greenwich, CT",6830,United States of America,www.shumwaycapital.com,,7/16/2024 9:22,(203) 485-8550,
,Redpin Therapeutics,"1392 Madison Ave, Suite 125","New York, NY",10029,United States of America,https://www.redpinrx.com,,7/16/2024 9:22,(203) 247-0893,NONE
,Lightcast Discovery,JJ Thomson Avenue,"Cambridge, ",CB3 0FA,United Kingdom,https://lightcastd.com/,,7/16/2024 9:22,+44 1223 362 778,
,Evidera,7101 Wisconsin Avenue Suite 1400,"Bethesda, MD",20814,United States of America,http://www.evidera.com,,7/16/2024 9:22,(301) 654-9729,NONE
,Prelude Therapeutics,200 Powder Mill Road,"Wilmington, DE",19803,United States of America,http://www.preludetx.com/,,7/16/2024 9:22,(302) 467-1280,PRLD
,Maverick Therapeutics,3260 B Bayshore Blvd.,"Brisbane, CA",94005,United States of America,,,7/16/2024 9:22,(650) 338-1231,NONE
,LENZ Therapeutics,,"San Diego, CA",92101,United States of America,https://lenz-tx.com/,,7/16/2024 9:22,,
,"Intellia Therapeutics, Inc.","40 Erie Street, Suite 130","Cambridge, MA",2139,United States of America,https://www.intelliatx.com,,7/16/2024 9:22,(857) 285-6200,NTLA
,vTv Therapeutics,"3980 Premier Dr., Suite 310","High Point, NC",27265,United States of America,http://www.vtvtherapeutics.com,,7/16/2024 9:22,(336) 841-0300,VTVT
,Reagan-Udall Foundation,"1900 L Street NW, Suite 835","Washington, DC",20036,United States of America,http://reaganudall.org,,7/16/2024 9:22,(202) 849-2075,NONE
,Odyssey Therapeutics,"51 Sleeper Street, Suite 800","Boston, MA",2210,United States of America,www.odysseytx.com,,7/16/2024 9:22,(617) 865-9628,NONE
,Kartos Therapeutics,"275 Shoreline Drive, Suite 300","Redwood City, CA",94065,United States of America,https://www.kartosthera.com/,,7/16/2024 9:22,(650) 542-0130,NONE
,Prescryptive Health,8201 164th Ave NE,"Redmond, WA",98052,United States of America,https://www.prescryptive.com/,,7/16/2024 9:22,,NONE
,"TransCelerate BioPharma, Inc.",1001 Conshohocken State Road,"Conshohocken,, PA",19428,United States of America,http://www.transceleratebiopharmainc.com/,,7/16/2024 9:22,,NONE
,Mendel.ai,333 W San Carlos St,"San Jose, CA",95110,United States of America,https://www.mendel.ai/,,7/16/2024 9:22,,NONE
,Anokion US Inc.,"50 Hampshire Street Suite 402, 4th Floor","Cambridge, MA",2139,United States of America,http://anokion.com/,,7/16/2024 9:22,(857) 320-6607,NONE
,Relation Therapeutics,338 Euston Road,"London, ",NW13BT,United Kingdom,https://www.relationrx.com/,,7/16/2024 9:22,,
,"Transition Bio, Inc.","One Mifflin Place, Suite 400","Cambridge, MA",2138,United States of America,https://www.transitionbio.com/,,7/16/2024 9:22,,NONE
,Dexcel Pharma Technologies Ltd.,Dexcel St.,"Or Akiva, ",30600000,Israel,http://www.dexcel.com/,,7/16/2024 9:22,+972 0 463 64000,
,"BlossomHill Therapeutics, Inc.","3525 John Hopkins Court, Suite 100","San Diego, CA",92121,United States of America,http://bhtherapeutics.com/,,7/16/2024 9:22,(858) 732-3880,
,Elsie Biotechnologies,"10355 Science Center Drive, Suite 110","San Diego, CA",92121,United States of America,https://www.elsiebio.com/,,7/16/2024 9:22,,NONE
,NeuBase Therapeutics,350 Technology Drive Suite 421,"Pittsburgh, PA",15219,United States of America,https://www.neubasetherapeutics.com,,7/16/2024 9:22,(646) 450-1790,NBSE
,Lung Therapeutics,"3801 S. Capital of Texas Hwy, Suite 330","Austin, TX",78704,United States of America,http://lungtx.com/,,7/16/2024 9:22,(737) 802-1979,NONE
,Omega Therapeutics,20 Acorn Park Drive,"Cambridge, MA",2138,United States of America,https://omegatherapeutics.com/,,7/16/2024 9:22,(617) 230-9013,OMGA
,Expedition Therapeutics,,", ",,,,,7/16/2024 9:22,,
,SignalPath,"333 Fayetteville Street, STE 500","Raleigh, NC",27601,United States of America,www.signalpath.com,,7/16/2024 9:22,(919) 355-0445,
,"Arcellx, Inc.","25 West Watkins Mill Road, Suite A","Gaithersburg, MD",20878,United States of America,https://arcellx.com,,7/16/2024 9:22,(240) 327-0603,ACLX
,Casebia Therapeutics,610 Main Street,"Cambridge, MA",2139,United States of America,http://www.casebia.com/,,7/16/2024 9:22,,NONE
,Wheel,2151 S. Lamar Blvd,"Austin, TX",78704,United States of America,www.wheel.com,,7/16/2024 9:22,,NONE
,"Socially Determined, Inc.",80 M St. SE,"Washington, DC",20003,United States of America,https://www.sociallydetermined.com/,,7/16/2024 9:22,(202) 480-2811,NONE
,Firefly Biologics,2 Tower Place,"San Francisco, CA",94102,United States of America,https://fireflybiologics.com/,,7/16/2024 9:22,,
,Belharra Therapeutics,"3985 Sorrento Valley Blvd., Suite C","San Diego, CA",92121,United States of America,www.belharratx.com,,7/16/2024 9:22,,NONE
,"Praxis Packaging Solutions, Inc.",7650 Caterpillar Court SW,"Grand Rapids, MI",49548,United States of America,https://www.praxispackaging.com,,7/16/2024 9:22,(616) 827-8525,
,Deep 6 AI,"241 East Colorado Blvd, Ste 204","Pasadena, CA",91101,United States of America,www.deep6.ai,,7/16/2024 9:22,(626) 585-8586,NONE
,Foresite Capital,"101 California Street, Suite 4100","San Francisco, CA",94111,United States of America,http://www.foresitecapital.com,,7/16/2024 9:22,,NONE
,Donisi Health (previously ContinUse Biometrics),HaBarzel 32b,"Tel Aviv, ",6971048,Israel,https://donisihealth.com/,,7/16/2024 9:22,+972 7 752 15560,
,"Oyster Point Pharma, Inc","202 Carnegie Center, Suite 109","Princeton, NJ",8540,United States of America,https://oysterpointrx.com,,7/16/2024 9:22,(609) 382-9032,OYST
,Rain Oncology Inc.,"8000 Jarvis Ave., Ste 204","Newark, CA",94560,United States of America,rainoncology.com,,7/16/2024 9:22,(510) 953-5559,RAIN
,Bayesian Health,2 River Terrace,"New York, NY",10282,United States of America,https://www.bayesianhealth.com/,,7/16/2024 9:22,,NONE
,BeyondSpring Pharmaceuticals,"28 Liberty Street, 39th Floor","New York, NY",10005,United States of America,https://www.beyondspringpharma.com,,7/16/2024 9:22,(646) 305-6387,BYSI
,Asimov,700 Main St.,"Cambridge, MA",2139,United States of America,http://www.asimov.io/,,7/16/2024 9:22,,NONE
,Change Healthcare Corporation,"3055 Lebanon Pike, Suite 1000","Nashville, TN",37214,United States of America,https://www.changehealthcare.com/,,7/16/2024 9:22,(888) 920-5234,NONE
,Clasp Therapeutics,"1450 Research Blvd., Suite 120","Rockville, MD",20847,United States of America,https://www.clasptx.com,,7/16/2024 9:22,,NONE
,Bluefin Biomedicine,3 Trask Lane,"Danvers, MA",1923,United States of America,,,7/16/2024 9:22,,
,MacroHealth,5209 Lake Washington Blvd NE Suite 100,"Kirkland, WA",98033,United States of America,https://www.macrohealth.com/,,7/16/2024 9:22,,NONE
,Avalo Therapeutics,1500 Liberty Ridge Drive Suite 321,"Wayne, PA",19087,United States of America,https://www.avalotx.com/,,7/16/2024 9:22,(610) 254-4201,AVTX
,Mobilemoney,,"San Clemente, CA",92672,United States of America,https://www.mobilemoney.net/,,7/16/2024 9:22,(888) 414-6866,NONE
,Repare Therapeutics,7171 Frederick-Banting Building 2,"St-Laurent, QC",H4S 1Z9,Canada,https://www.reparerx.com,,7/16/2024 9:22,,RPTX
,Lifestar Pharma LLC (a Mankind Group Company),"1200, MacArthur, Boulevard","Mahwah, New Jersey",7430,United States of America,https://www.lifestarpharma.com,,7/16/2024 9:22,(551) 236-5700,
,Senda Biosciences,"20 Acorn Park Drive, Suite 300","Cambridge, MA",2140,United States of America,https://www.sendabiosciences.com,,7/16/2024 9:22,(617) 430-4455,NONE
,Rooster Bio,"5295 Westview Drive, Suite 225","Frederick, MD",21703,United States of America,https://www.roosterbio.com/,,7/16/2024 9:22,(301) 678-9497,NONE
,BridgeBio,"One Ferry Building, Suite 220","San Francisco, CA",94111,United States of America,http://www.bridgebio.com/,,7/16/2024 9:22,(650) 391-9740,BBIO
,Cabaletta Bio Inc.,"2929 Arch Street, Suite 600","Philadelphia, PA",19104,United States of America,https://www.cabalettabio.com,,7/16/2024 9:22,(267) 759-3100,CABA
,"Lakeview Pharmaceuticals, LLC (a Capstone affiliate company)",,", ",,,,,7/16/2024 9:22,,
,Bioverativ,225 Second Ave,"Waltham, MA",2451,United States of America,,,7/16/2024 9:22,(781) 663-4400,
,Cosette Pharmaceuticals,"200 Crossing Boulevard, 4th Floor","Bridgewater, NJ",8807,United States of America,https://cosettepharma.com,,7/16/2024 9:22,(800) 922-1038,
,Scholar Rock LLC,"301 Binney Street, 3rd Floor","Cambridge, MA",2142,United States of America,https://scholarrock.com/,,7/16/2024 9:22,(857) 259-3860,SRRK
,Matchpoint Therapeutics,"301 Binney St, 4th floor","Cambridge, MA",2142,United States of America,https://matchpointtx.com/,,7/16/2024 9:22,(412) 302-4905,NONE
,Purple Lab,600 Lee Road Suite 100,"Wayne, PA",19087,United States of America,https://purplelab.com/,,7/16/2024 9:22,(484) 263-9982,NONE
,"Hopewell Therapeutics, Inc.",310 Cummings Park,"Woburn, MA",1801,United States of America,https://www.hopewell-tx.com/,,7/16/2024 9:22,,NONE
,CTI BioPharma,3101 Western Ave,"Seattle, WA",98121,United States of America,http://www.ctibiopharma.com/,,7/16/2024 9:22,(206) 282-7100,
,Rainier Therapeutics,"1040 Davis Street, Suite 202","San Leandro, CA",94577,United States of America,http://www.rainierrx.com/,,7/16/2024 9:22,(510) 333-7704,NONE
,Global Blood Therapeutics,181 Oyster Point Blvd,"South San Francisco, CA",94080,United States of America,http://www.gbt.com,,7/16/2024 9:22,(650) 741-7700,GBT
,Intas Biopharmaceuticals,,"Ahmedabad, ",,India,www.intasbiopharma.co.in,,7/16/2024 9:22,+91 271 766010001,
,Arrakis Therapeutics,828 Winter Street,"Waltham, MA",2451,United States of America,https://arrakistx.com/,,7/16/2024 9:22,,NONE
,The START Center,,", ",,,,,7/16/2024 9:22,,
,"Stoke (previously ASOthera Pharmaceuticals, Inc.)",45 Wiggins Ave,"Bedford, MA",1730,United States of America,https://www.stoketherapeutics.com/,,7/16/2024 9:22,(781) 430-8200,STOK
,"Trevi Therapeutics, Inc.","195 Church Street, 14th Floor","New Haven, CT",6510,United States of America,http://www.trevitherapeutics.com/,,7/16/2024 9:22,(203) 304-2499,TRVI
,Orexia Therapeutics,24 Chiswell Street,"London, England",EC1Y4YX,United Kingdom,https://www.orexiatherapeutics.com/,,7/16/2024 9:22,,NONE
,Mirum Pharma,"950 Tower Lane, Suite 1050","Foster City, CA",94404,United States of America,https://mirumpharma.com/,,7/16/2024 9:22,(650) 667-4085,
,Specialty Networks LLC,"600 Superior Avenue East, Suite 1500","Cleveland, OH",44114,United States of America,https://www.specialtynetworksllc.com/,,7/16/2024 9:22,,NONE
,Tenpoint Therapeutics,,"Cambridge, ",,United Kingdom,,,7/16/2024 9:22,,NONE
,Congruence Therapeutics,"7171 Rue Frederick-Banting, 117","Montreal, QC",H4S 1Z9,Canada,https://congruencetx.com/,,7/16/2024 9:22,,NONE
,Vertuis,5233 Cassandra Lane,"San Diego, CA",92109,United States of America,,,7/16/2024 9:22,,NONE
,Prothena Biosciences,331 Oyster Point Blvd,"South San Francisco, CA",94080,United States of America,http://prothena.com,,7/16/2024 9:22,(650) 837-8550,PRTA
,Candel Therapeutics,"117 Kendrick St, Suite 450","Needham, MA",2494,United States of America,https://www.candeltx.com/,,7/16/2024 9:22,(617) 916-5445,CADL
,Aesthetic Partners,78 SW 7th St Suite 800,"Miami, FL",33130,United States of America,https://aestheticpartners.com/,,7/16/2024 9:22,,
,Navin Fluorine International Ltd,"2nd Floor, Sunteck Centre","Mumbai, Maharastra, INDIA",PIN 400057,India,http://nfil.in,,7/16/2024 9:22,+91 226 6509999,NONE
,SteepRock,SteepRock,"Washington Depot, CT",6794,United States of America,www.steeprockinc.com,,7/16/2024 9:22,(718) 576-1406,
,Castlight Health,"150 Spear Street, Ste 400","San Francisco, CA",94105,United States of America,www.castlighthealth.com,,7/16/2024 9:22,(415) 829-1400,NONE
,G1 Therapeutics,"700 Park Offices Drive, Suite 200","Research Triangle Park, NC",27709,United States of America,http://www.g1therapeutics.com,,7/16/2024 9:22,(919) 213-9835,GTHX
,"Arch Oncology, Inc.","2000 Sierra Point Parkway, Suite 700","Brisbane, CA",94005,United States of America,https://www.archoncology.com/,,7/16/2024 9:22,,NONE
,Orna Therapeutics,"450 Kendall Street, 5th floor","Cambridge, MA",2142,United States of America,,,7/16/2024 9:22,,NONE
,QED Therapeutics,"8000 Marina Blvd, Suite 400","Brisbane, CA",94005,United States of America,https://www.qedtx.com/,,7/16/2024 9:22,(877) 280-5655,NONE
,Relay Therapeutics,"399 Binney Street, 2nd Floor","Cambridge, MA",2139,United States of America,https://relaytx.com/,,7/16/2024 9:22,(617) 370-8837,RLAY
,Pinnacle Clinical Research,"5109 Medical Dr., Suite 200","San Antonio, TX",78229,United States of America,https://www.pinnacleresearch.com/,,7/16/2024 9:22,(210) 982-0320,
,Rallybio,234 Church Street Suite 1020,"New Haven, CT",6510,United States of America,http://rallybio.com/,,7/16/2024 9:22,(203) 859-3820,RLYB
,eGenesis Inc.,"300 Technology Square, Suite 301","Cambridge, MA",2139,United States of America,http://www.egenesisbio.com/,,7/16/2024 9:22,,NONE
,PACT Pharma,2 Corporate Drive,"South San Francisco, CA",94540,United States of America,http://pactpharma.com/,,7/16/2024 9:22,(650) 597-9500,NONE
,Orchid Health,,"San Francisco, CA",94102,United States of America,https://www.orchidhealth.com/,,7/16/2024 9:22,,NONE
,Assembly Biosciences,"331 Oyster Point Blvd., Fourth Floor","South San Francisco, CA",94080,United States of America,http://www.assemblybio.com,,7/16/2024 9:22,(833) 509-4583,ASMB
,CNS Pharmaceuticals,"2100 West Loop South, Suite 900","Houston, TX",77027,United States of America,https://cnspharma.com,,7/16/2024 9:22,(800) 946-9185,CNSP
,Seeker Biologics,,", ",,,,,7/16/2024 9:22,,NONE
,"Oncorus, Inc.",50 Hampshire Street Suite 401,"Cambridge, MA",2139,United States of America,https://www.oncorus.com,,7/16/2024 9:22,(857) 320-6400,ONCR
,ReCode Therapeutics,"1455 Adams Drive, Suite 1120","Menlo Park, CA",94025,United States of America,https://recodetx.com/,,7/16/2024 9:22,(408) 585-1700,NONE
,Fore Biotherapeutics,,", ",91120,Israel,https://www.fore.bio/,,7/16/2024 9:22,+972 2 500 1100,NONE
,Novo Ventures,1700 Owens Street,"San Francisco, CA",94158,Denmark,http://www.novo.dk/,,7/16/2024 9:22,+45 3527 6500,NONE
,Puma Biotechnology,"10880 Wilshire Boulevard, Suite 2150","Los Angeles, CA",90024,United States of America,https://www.pumabiotechnology.com,,7/16/2024 9:22,(424) 248-6500,PBYI
,InstaMed,1880 John F Kennedy Boulevard 12th Floor,"Philadelphia, PA",19103,United States of America,www.instamed.com,,7/16/2024 9:22,(215) 789-3680,NONE
,Finch Therapeutics,200 Inner Belt Road Suite 400,"Somerville, MA",2143,United States of America,http://finchtherapeutics.com/,,7/16/2024 9:22,(617) 229-6499,FNCH
,Swift Medical,"564 W. Randolph Street, 2nd floor","Chicago, IL",60661,United States of America,https://swiftmedical.com,,7/16/2024 9:22,(888) 755-2565,NONE
,"Aruna Bio, Inc.",184 Collins Ind Blvd Suite A,"Athens, GA",30601,United States of America,https://www.arunabio.com,,7/16/2024 9:22,(678) 879-5264,NONE
,Aardvark Therapeutics,"4747 Executive Drive, Suite 1020","San Diego, CA",92121,United States of America,https://aardvarktherapeutics.com,,7/16/2024 9:22,(858) 750-5279,
,Tavros Therapeutics,"701 West Main St, Suite 200","Durham, NC",27701,United States of America,https://www.tavrostherapeutics.com/,,7/16/2024 9:22,,
,Cipla USA,"10 Independence Bvld,, Suite 400","Warren, NJ",7059,United States of America,www.ciplausa.com,,7/16/2024 9:22,(866) 436-3800,NONE
